timestamp,x,y,z,label,stage,hand
1581955560061,-19.32,9.24,-42.560001,0,0,0
1581955560160,132.860001,4.06,-39.830002,0,0,0
1581955560263,-175.139999,-0.63,35.209999,0,0,0
1581955560363,-8.19,4.76,-6.51,0,0,0
1581955560463,-23.309999,0.28,-12.6,0,0,0
1581955560562,-40.459999,-11.34,-21.139999,0,0,0
1581955560662,-44.799999,-29.33,-24.290001,0,0,0
1581955560762,-23.379999,-6.93,-28.139999,0,0,0
1581955560862,-20.93,-1.89,8.33,0,0,0
1581955560962,16.24,-14.21,-17.639999,0,0,0
1581955561061,100.590004,-34.790001000000004,-8.61,0,0,0
1581955561162,178.360001,15.4,-27.93,0,0,0
1581955561262,130.690002,56.349998,35.84,0,0,0
1581955561362,221.830002,-73.57,30.870001,0,0,0
1581955561465,230.300003,259.070007,-250.040009,0,0,0
1581955561592,227.850006,160.020004,-78.68,0,0,0
1581955561664,234.080002,4.06,32.619999,0,0,0
1581955561764,97.860001,15.26,4.13,0,0,0
1581955561862,-24.780001,-9.87,-3.22,0,0,0
1581955561962,-29.889999,-18.83,-4.06,0,0,0
1581955562062,-49.91,-19.74,-12.39,0,0,0
1581955562163,-74.760002,-12.18,-7.7,0,0,0
1581955562265,-189.210007,-29.049999,-31.99,0,0,0
1581955562364,168.559998,32.759998,-34.02,0,0,0
1581955562463,-74.269997,-8.54,-39.200001,0,0,0
1581955562563,-28.49,-18.059999,-82.66999799999998,0,0,0
1581955562663,163.589996,29.190001,1.96,0,0,0
1581955562764,112.770004,81.760002,42.349998,0,0,0
1581955562863,95.970001,63.0,22.540001,0,0,0
1581955562965,-11.62,-2.66,-28.630001,0,0,0
1581955563063,75.25,23.59,19.389999,0,0,0
1581955563163,-73.220001,41.790001,11.48,0,0,0
1581955563264,18.27,24.219999,-15.33,0,0,0
1581955563363,-51.170002,-39.619999,31.43,0,0,0
1581955563464,-33.18,37.099998,-13.86,0,0,0
1581955563564,-33.389999,-7.84,15.82,0,0,0
1581955563664,97.650002,34.299999,-11.13,0,0,0
1581955563763,-15.54,-82.529999,-4.55,0,0,0
1581955563864,-132.229996,-121.730003,-16.73,0,0,0
1581955563963,-69.790001,39.759998,36.68,0,0,0
1581955564065,18.9,23.52,-2.31,0,0,0
1581955564164,24.639999,-9.38,-10.57,0,0,0
1581955564264,-47.110001,7.98,-35.700001,0,0,0
1581955564364,-0.63,33.950001,-5.67,0,0,0
1581955564464,-143.639999,56.91,2.94,0,0,0
1581955564564,104.580002,-11.9,5.81,0,0,0
1581955564664,-66.639999,19.809999,11.06,0,0,0
1581955564764,77.489998,-27.299999,-2.73,0,0,0
1581955564865,67.34000400000001,-11.62,3.15,0,0,0
1581955564965,42.279999,15.61,-19.74,0,0,0
1581955565064,4.2,27.02,-19.18,0,0,0
1581955565165,-27.58,-30.73,-1.89,0,0,0
1581955565264,-23.17,-25.41,-14.91,0,0,0
1581955565365,27.299999,-24.43,2.66,0,0,0
1581955565466,28.42,-4.9,-6.65,0,0,0
1581955565565,4.69,6.37,1.47,0,0,0
1581955565667,24.99,5.11,3.92,0,0,0
1581955565765,20.790001,12.11,11.76,0,0,0
1581955565866,81.900002,8.19,-3.99,0,0,0
1581955565965,-25.9,-12.81,1.89,0,0,0
1581955566070,10.99,23.940001,-14.91,0,0,0
1581955566165,9.87,40.110001,-32.34,0,0,0
1581955566266,34.93,-39.060001,-12.32,0,0,0
1581955566366,-117.32,-5.6,11.13,0,0,0
1581955566468,-79.099998,-18.549999,16.59,0,0,0
1581955566566,-93.940002,-20.09,10.01,0,0,0
1581955566670,30.52,-24.15,-9.59,0,0,0
